advertiser_id,order_date,orders,lines,revenue,customers
04aba03279157f6d4e0fe8ccaf21963c,2017-12-15,1,1,134.43,1
04aba03279157f6d4e0fe8ccaf21963c,2017-12-20,1,1,185.94,1
04aba03279157f6d4e0fe8ccaf21963c,2018-01-15,1,1,136.07999999999998,1
04aba03279157f6d4e0fe8ccaf21963c,2018-02-06,1,1,144.5,1
04aba03279157f6d4e0fe8ccaf21963c,2018-03-10,1,1,165.31,1
04aba03279157f6d4e0fe8ccaf21963c,2018-03-21,1,1,206.96,1
04aba03279157f6d4e0fe8ccaf21963c,2018-04-10,1,1,212.38,1
04aba03279157f6d4e0fe8ccaf21963c,2018-06-08,1,1,187.1,1
04aba03279157f6d4e0fe8ccaf21963c,2018-08-26,1,1,236.46,1
04e38a233f726ef161074ab1c9b0399a,2017-09-15,1,1,37.01,1
04e38a233f726ef161074ab1c9b0399a,2017-09-19,1,1,48.629999999999995,1
04e38a233f726ef161074ab1c9b0399a,2017-09-22,1,1,31.24,1
04e38a233f726ef161074ab1c9b0399a,2017-09-25,1,1,255.74,1
04e38a233f726ef161074ab1c9b0399a,2017-10-10,1,1,35.01,1
04e38a233f726ef161074ab1c9b0399a,2017-11-04,1,1,49.0,1
04e38a233f726ef161074ab1c9b0399a,2017-11-11,1,1,43.62,1
04e38a233f726ef161074ab1c9b0399a,2017-11-17,1,1,240.23000000000002,1
04e38a233f726ef161074ab1c9b0399a,2017-11-18,1,1,45.589999999999996,1
04e38a233f726ef161074ab1c9b0399a,2017-11-19,2,2,68.25,2
04e38a233f726ef161074ab1c9b0399a,2017-11-24,4,7,259.71,4
04e38a233f726ef161074ab1c9b0399a,2018-01-07,1,1,39.01,1
04e38a233f726ef161074ab1c9b0399a,2018-01-19,1,2,86.02,1
04e38a233f726ef161074ab1c9b0399a,2018-03-04,1,1,46.62,1
04e38a233f726ef161074ab1c9b0399a,2018-03-20,1,2,184.56,1
04e38a233f726ef161074ab1c9b0399a,2018-04-11,1,1,139.17000000000002,1
04e38a233f726ef161074ab1c9b0399a,2018-04-20,1,1,46.19,1
04e38a233f726ef161074ab1c9b0399a,2018-04-21,1,1,109.48,1
04e38a233f726ef161074ab1c9b0399a,2018-05-05,1,1,46.19,1
04ee0ec01589969663ba5967c0e0bdc0,2018-08-21,1,1,314.32,1
04fdea0c111866e6cf812f1570d6b5bd,2017-10-14,1,1,104.48,1
04fdea0c111866e6cf812f1570d6b5bd,2017-11-30,1,1,112.92,1
04fdea0c111866e6cf812f1570d6b5bd,2017-12-02,1,1,218.65,1
04fdea0c111866e6cf812f1570d6b5bd,2017-12-15,1,1,133.22,1
04fdea0c111866e6cf812f1570d6b5bd,2018-01-12,1,1,133.22,1
04fdea0c111866e6cf812f1570d6b5bd,2018-01-15,1,1,116.07,1
04fdea0c111866e6cf812f1570d6b5bd,2018-01-22,1,1,112.92,1
04fdea0c111866e6cf812f1570d6b5bd,2018-01-23,1,1,108.69,1
04fdea0c111866e6cf812f1570d6b5bd,2018-01-31,1,1,106.87,1
0509040ea3fe50071181bbc359eb7738,2017-05-03,1,1,48.61,1
0509040ea3fe50071181bbc359eb7738,2017-05-20,1,1,46.9,1
0509040ea3fe50071181bbc359eb7738,2017-05-22,2,2,97.03999999999999,2
0509040ea3fe50071181bbc359eb7738,2017-05-30,1,1,46.9,1
0509040ea3fe50071181bbc359eb7738,2017-06-04,1,1,126.44,1
0509040ea3fe50071181bbc359eb7738,2017-06-10,1,1,54.37,1
0509040ea3fe50071181bbc359eb7738,2017-06-29,1,2,138.06,1
0509040ea3fe50071181bbc359eb7738,2017-07-30,1,1,43.089999999999996,1
0509040ea3fe50071181bbc359eb7738,2017-08-07,1,1,57.28,1
0509040ea3fe50071181bbc359eb7738,2017-08-09,1,1,49.0,1
0509040ea3fe50071181bbc359eb7738,2017-08-15,1,1,60.589999999999996,1
0509040ea3fe50071181bbc359eb7738,2017-08-22,1,1,53.89,1
0509040ea3fe50071181bbc359eb7738,2017-08-25,1,1,38.9,1
0509040ea3fe50071181bbc359eb7738,2017-08-28,1,1,37.28,1
0509040ea3fe50071181bbc359eb7738,2017-09-01,2,2,96.97,2
0509040ea3fe50071181bbc359eb7738,2017-09-02,1,2,86.17999999999999,1
0509040ea3fe50071181bbc359eb7738,2017-09-12,1,1,31.91,1
0509040ea3fe50071181bbc359eb7738,2017-09-17,1,1,126.44,1
0509040ea3fe50071181bbc359eb7738,2017-10-14,1,1,56.05,1
0509040ea3fe50071181bbc359eb7738,2017-11-13,1,1,49.0,1
0509040ea3fe50071181bbc359eb7738,2017-11-15,1,1,44.95,1
0509040ea3fe50071181bbc359eb7738,2017-11-19,1,1,31.91,1
0509040ea3fe50071181bbc359eb7738,2017-11-21,1,1,54.87,1
0509040ea3fe50071181bbc359eb7738,2017-11-23,2,2,170.36,2
0509040ea3fe50071181bbc359eb7738,2017-11-24,3,3,118.08000000000001,3
0509040ea3fe50071181bbc359eb7738,2017-11-27,1,1,56.61,1
0509040ea3fe50071181bbc359eb7738,2017-11-28,1,1,37.9,1
0509040ea3fe50071181bbc359eb7738,2017-11-29,4,5,192.14,4
0509040ea3fe50071181bbc359eb7738,2017-11-30,2,2,98.62,2
0509040ea3fe50071181bbc359eb7738,2017-12-01,1,1,34.28,1
0509040ea3fe50071181bbc359eb7738,2017-12-02,1,1,38.9,1
0509040ea3fe50071181bbc359eb7738,2017-12-03,1,1,38.0,1
0509040ea3fe50071181bbc359eb7738,2017-12-04,1,3,158.14,1
0509040ea3fe50071181bbc359eb7738,2017-12-06,2,2,103.76,2
0509040ea3fe50071181bbc359eb7738,2017-12-07,1,1,38.9,1
0509040ea3fe50071181bbc359eb7738,2017-12-09,2,2,103.02,2
0509040ea3fe50071181bbc359eb7738,2017-12-12,1,1,37.9,1
0509040ea3fe50071181bbc359eb7738,2017-12-13,2,2,74.18,2
0509040ea3fe50071181bbc359eb7738,2017-12-14,1,1,40.59,1
0509040ea3fe50071181bbc359eb7738,2017-12-17,1,2,77.8,1
0509040ea3fe50071181bbc359eb7738,2017-12-18,1,1,37.9,1
0509040ea3fe50071181bbc359eb7738,2017-12-19,1,1,38.9,1
0509040ea3fe50071181bbc359eb7738,2017-12-26,1,1,135.35,1
0509040ea3fe50071181bbc359eb7738,2017-12-30,1,1,60.28,1
0509040ea3fe50071181bbc359eb7738,2018-01-03,1,1,39.59,1
0509040ea3fe50071181bbc359eb7738,2018-01-05,1,1,44.95,1
0509040ea3fe50071181bbc359eb7738,2018-01-06,2,2,95.50999999999999,2
0509040ea3fe50071181bbc359eb7738,2018-01-07,2,2,81.23,2
0509040ea3fe50071181bbc359eb7738,2018-01-09,1,1,38.9,1
0509040ea3fe50071181bbc359eb7738,2018-01-17,1,1,47.9,1
0509040ea3fe50071181bbc359eb7738,2018-01-18,1,2,59.82,1
0509040ea3fe50071181bbc359eb7738,2018-01-20,1,1,58.379999999999995,1
0509040ea3fe50071181bbc359eb7738,2018-02-09,1,2,114.0,1
0509040ea3fe50071181bbc359eb7738,2018-02-13,2,2,76.8,2
0509040ea3fe50071181bbc359eb7738,2018-02-19,2,2,200.34,2
0509040ea3fe50071181bbc359eb7738,2018-02-20,1,1,31.91,1
0509040ea3fe50071181bbc359eb7738,2018-02-27,1,1,37.9,1
0509040ea3fe50071181bbc359eb7738,2018-02-28,1,1,39.59,1
0509040ea3fe50071181bbc359eb7738,2018-03-01,1,1,37.9,1
0509040ea3fe50071181bbc359eb7738,2018-03-02,1,1,31.91,1
0509040ea3fe50071181bbc359eb7738,2018-03-07,1,1,57.82,1
0509040ea3fe50071181bbc359eb7738,2018-03-27,1,1,42.03,1
0509040ea3fe50071181bbc359eb7738,2018-03-28,1,1,31.51,1
0509040ea3fe50071181bbc359eb7738,2018-03-29,1,2,63.02,1
0509040ea3fe50071181bbc359eb7738,2018-04-01,1,1,40.86,1
0509040ea3fe50071181bbc359eb7738,2018-04-05,1,1,65.75,1
0509040ea3fe50071181bbc359eb7738,2018-04-11,1,1,57.75,1
0509040ea3fe50071181bbc359eb7738,2018-04-29,1,1,140.86,1
0509040ea3fe50071181bbc359eb7738,2018-05-14,1,1,153.64000000000001,1
0509040ea3fe50071181bbc359eb7738,2018-06-20,1,1,72.05,1
0509040ea3fe50071181bbc359eb7738,2018-07-04,1,1,140.12,1
0509040ea3fe50071181bbc359eb7738,2018-07-24,1,1,42.44,1
0509040ea3fe50071181bbc359eb7738,2018-08-02,1,1,70.38,1
052577151711aec5c744fe12e66db3e1,2017-10-26,1,1,729.65,1
054694fa03fe82cec4b7551487331d74,2017-01-07,1,2,846.52,1
054694fa03fe82cec4b7551487331d74,2017-01-12,1,1,399.72,1
054694fa03fe82cec4b7551487331d74,2017-01-18,1,1,485.38,1
054694fa03fe82cec4b7551487331d74,2017-01-26,3,3,862.8,3
054694fa03fe82cec4b7551487331d74,2017-02-18,1,1,286.31,1
054694fa03fe82cec4b7551487331d74,2017-03-02,1,1,670.85,1
054694fa03fe82cec4b7551487331d74,2017-03-15,1,1,535.9,1
054694fa03fe82cec4b7551487331d74,2017-04-21,1,1,466.28,1
054694fa03fe82cec4b7551487331d74,2017-05-02,1,1,403.94,1
054694fa03fe82cec4b7551487331d74,2017-05-06,1,1,1757.41,1
054694fa03fe82cec4b7551487331d74,2017-05-15,1,1,466.84,1
054694fa03fe82cec4b7551487331d74,2017-06-25,1,1,479.17,1
054694fa03fe82cec4b7551487331d74,2017-09-09,1,1,581.3,1
054694fa03fe82cec4b7551487331d74,2017-09-10,1,1,224.7,1
054694fa03fe82cec4b7551487331d74,2017-10-17,1,1,525.32,1
054694fa03fe82cec4b7551487331d74,2018-01-03,1,1,243.56,1
054694fa03fe82cec4b7551487331d74,2018-01-06,1,1,516.73,1
054694fa03fe82cec4b7551487331d74,2018-01-11,1,1,314.71,1
054694fa03fe82cec4b7551487331d74,2018-04-09,1,1,636.31,1
056b4ada5bbc2c50cc7842547dda6b51,2017-12-01,1,1,658.22,1
056b4ada5bbc2c50cc7842547dda6b51,2017-12-13,1,1,121.76,1
056b4ada5bbc2c50cc7842547dda6b51,2017-12-15,1,1,139.60999999999999,1
056b4ada5bbc2c50cc7842547dda6b51,2017-12-26,1,1,137.6,1
056b4ada5bbc2c50cc7842547dda6b51,2018-01-15,1,1,159.75,1
056b4ada5bbc2c50cc7842547dda6b51,2018-01-29,1,1,148.18,1
056b4ada5bbc2c50cc7842547dda6b51,2018-02-03,1,1,678.36,1
056b4ada5bbc2c50cc7842547dda6b51,2018-02-05,1,1,147.34,1
056b4ada5bbc2c50cc7842547dda6b51,2018-02-08,1,1,689.4300000000001,1
056b4ada5bbc2c50cc7842547dda6b51,2018-03-14,1,1,160.87,1
056b4ada5bbc2c50cc7842547dda6b51,2018-03-19,1,1,230.75,1
056b4ada5bbc2c50cc7842547dda6b51,2018-03-25,1,1,149.59,1
056b4ada5bbc2c50cc7842547dda6b51,2018-04-07,1,1,137.92000000000002,1
056b4ada5bbc2c50cc7842547dda6b51,2018-04-12,1,1,268.29,1
056b4ada5bbc2c50cc7842547dda6b51,2018-04-25,1,1,150.02,1
056b4ada5bbc2c50cc7842547dda6b51,2018-04-27,1,1,175.99,1
056b4ada5bbc2c50cc7842547dda6b51,2018-05-07,2,2,340.02,2
056b4ada5bbc2c50cc7842547dda6b51,2018-05-09,1,2,349.1,1
056b4ada5bbc2c50cc7842547dda6b51,2018-05-10,2,2,345.40999999999997,2
056b4ada5bbc2c50cc7842547dda6b51,2018-05-12,1,1,181.4,1
056b4ada5bbc2c50cc7842547dda6b51,2018-05-17,1,1,190.65,1
056b4ada5bbc2c50cc7842547dda6b51,2018-06-02,1,1,185.76000000000002,1
056b4ada5bbc2c50cc7842547dda6b51,2018-06-04,1,1,187.15,1
056b4ada5bbc2c50cc7842547dda6b51,2018-06-05,1,1,193.19,1
056b4ada5bbc2c50cc7842547dda6b51,2018-06-09,1,1,196.19,1
056b4ada5bbc2c50cc7842547dda6b51,2018-06-10,1,1,153.4,1
056b4ada5bbc2c50cc7842547dda6b51,2018-06-11,3,3,410.94,3
056b4ada5bbc2c50cc7842547dda6b51,2018-06-12,2,2,377.33000000000004,2
056b4ada5bbc2c50cc7842547dda6b51,2018-06-13,1,1,192.32,1
056b4ada5bbc2c50cc7842547dda6b51,2018-06-16,2,2,299.62,2
056b4ada5bbc2c50cc7842547dda6b51,2018-06-17,1,1,149.0,1
056b4ada5bbc2c50cc7842547dda6b51,2018-06-18,1,1,139.24,1
056b4ada5bbc2c50cc7842547dda6b51,2018-06-19,1,1,192.32,1
056b4ada5bbc2c50cc7842547dda6b51,2018-06-26,1,1,468.24,1
056b4ada5bbc2c50cc7842547dda6b51,2018-06-27,1,1,181.62,1
056b4ada5bbc2c50cc7842547dda6b51,2018-06-28,1,1,139.24,1
056b4ada5bbc2c50cc7842547dda6b51,2018-06-30,1,1,144.11,1
056b4ada5bbc2c50cc7842547dda6b51,2018-07-02,2,2,332.65000000000003,2
056b4ada5bbc2c50cc7842547dda6b51,2018-07-03,1,1,196.41000000000003,1
056b4ada5bbc2c50cc7842547dda6b51,2018-07-04,1,1,196.41000000000003,1
056b4ada5bbc2c50cc7842547dda6b51,2018-07-06,1,1,139.24,1
056b4ada5bbc2c50cc7842547dda6b51,2018-07-10,1,1,139.24,1
056b4ada5bbc2c50cc7842547dda6b51,2018-07-16,1,1,149.0,1
056b4ada5bbc2c50cc7842547dda6b51,2018-07-17,1,1,146.0,1
056b4ada5bbc2c50cc7842547dda6b51,2018-07-18,1,1,149.0,1
056b4ada5bbc2c50cc7842547dda6b51,2018-07-23,1,1,149.81,1
056b4ada5bbc2c50cc7842547dda6b51,2018-07-28,1,1,254.77,1
056b4ada5bbc2c50cc7842547dda6b51,2018-07-31,1,1,163.69,1
056b4ada5bbc2c50cc7842547dda6b51,2018-08-08,2,2,862.96,2
056b4ada5bbc2c50cc7842547dda6b51,2018-08-11,2,2,377.1700000000001,2
056b4ada5bbc2c50cc7842547dda6b51,2018-08-14,1,1,209.3,1
056b4ada5bbc2c50cc7842547dda6b51,2018-08-15,1,1,218.98000000000002,1
056b4ada5bbc2c50cc7842547dda6b51,2018-08-17,1,1,125.92999999999999,1
056b4ada5bbc2c50cc7842547dda6b51,2018-08-18,2,2,494.67,2
056b4ada5bbc2c50cc7842547dda6b51,2018-08-23,1,1,164.25,1
0570350b23eda5444f8d1d9544932058,2018-04-12,1,2,156.4,1
0570350b23eda5444f8d1d9544932058,2018-04-14,1,1,78.2,1
0570350b23eda5444f8d1d9544932058,2018-04-20,1,1,66.28999999999999,1
0570350b23eda5444f8d1d9544932058,2018-05-16,1,1,58.129999999999995,1
0570350b23eda5444f8d1d9544932058,2018-05-19,1,5,315.45000000000005,1
0570350b23eda5444f8d1d9544932058,2018-05-22,1,1,77.29,1
05730013efda596306417c3b09302475,2018-07-06,1,1,280.65,1
05730013efda596306417c3b09302475,2018-08-02,1,1,280.65,1
05730013efda596306417c3b09302475,2018-08-20,1,1,300.65,1
05730013efda596306417c3b09302475,2018-08-22,1,1,306.72,1
058cb5aeb36d7c0fcae20fc85d5e0a59,2017-09-25,1,1,123.6,1
058cb5aeb36d7c0fcae20fc85d5e0a59,2017-09-26,1,1,139.36,1
058cb5aeb36d7c0fcae20fc85d5e0a59,2017-10-06,1,1,157.45,1
058cb5aeb36d7c0fcae20fc85d5e0a59,2018-01-17,1,1,123.6,1
058cb5aeb36d7c0fcae20fc85d5e0a59,2018-04-23,1,1,153.93,1
058cb5aeb36d7c0fcae20fc85d5e0a59,2018-05-04,1,1,136.31,1
058cb5aeb36d7c0fcae20fc85d5e0a59,2018-05-07,1,1,245.87,1
058cb5aeb36d7c0fcae20fc85d5e0a59,2018-05-13,1,2,118.58,1
058cb5aeb36d7c0fcae20fc85d5e0a59,2018-05-29,1,1,264.72,1
058cb5aeb36d7c0fcae20fc85d5e0a59,2018-07-26,1,1,313.82,1
058cb5aeb36d7c0fcae20fc85d5e0a59,2018-08-09,1,1,127.36,1
058cb5aeb36d7c0fcae20fc85d5e0a59,2018-08-14,1,1,202.82,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-08-03,1,1,158.25,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-09-18,1,1,151.69,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-09-30,1,1,171.29,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-10-05,1,1,155.73,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-10-19,1,1,155.0,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-10-27,1,1,164.3,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-10-29,1,1,158.25,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-11-04,1,1,155.0,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-11-06,1,1,164.3,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-11-10,1,1,149.7,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-11-24,2,3,356.99,2
058fd0aa2bfdb2274e05e1ae971dabb6,2017-11-25,3,3,362.24,3
058fd0aa2bfdb2274e05e1ae971dabb6,2017-11-27,1,1,132.34,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-11-28,1,1,133.58,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-12-01,1,1,127.02,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-12-02,1,1,144.11,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-12-03,1,1,132.58,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-12-05,2,2,262.61,2
058fd0aa2bfdb2274e05e1ae971dabb6,2017-12-06,1,1,132.58,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-12-07,1,1,127.02,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-12-08,1,1,126.08,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-12-09,1,1,126.08,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-12-12,2,2,254.04,2
058fd0aa2bfdb2274e05e1ae971dabb6,2017-12-13,1,1,127.02,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-12-16,1,1,127.02,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-12-18,4,4,518.08,4
058fd0aa2bfdb2274e05e1ae971dabb6,2017-12-19,1,1,130.33,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-12-20,1,1,130.33,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-01-02,1,1,128.1,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-01-05,1,1,135.59,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-01-13,1,1,135.59,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-01-14,1,1,173.77,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-02-14,1,1,134.59,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-03-07,1,1,157.53,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-03-19,1,1,138.28,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-03-20,1,1,127.71,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-03-23,1,1,127.71,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-03-24,1,1,154.85,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-03-27,1,1,157.85,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-04-02,1,1,79.39,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-04-16,1,1,146.84,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-04-21,1,1,146.84,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-04-26,1,1,127.3,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-04-27,2,3,386.09,2
058fd0aa2bfdb2274e05e1ae971dabb6,2018-05-02,1,1,81.92,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-05-07,1,1,158.76,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-05-08,1,1,158.76,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-05-18,1,2,168.72,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-05-29,1,1,141.25,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-06-04,2,2,270.44,2
058fd0aa2bfdb2274e05e1ae971dabb6,2018-06-07,1,1,84.36,1
05a48cc8859962767935ab9087417fbb,2018-08-02,1,1,59.39,1
05a940b4ecae36cadfd8e93bd9c43257,2017-07-16,1,1,57.53,1
05a940b4ecae36cadfd8e93bd9c43257,2017-08-01,1,1,141.54000000000002,1
05a940b4ecae36cadfd8e93bd9c43257,2017-08-10,1,1,108.16000000000001,1
05a940b4ecae36cadfd8e93bd9c43257,2017-09-18,1,1,26.5,1
05a940b4ecae36cadfd8e93bd9c43257,2017-09-21,1,1,59.69,1
05a940b4ecae36cadfd8e93bd9c43257,2017-09-23,1,1,34.53,1
05a940b4ecae36cadfd8e93bd9c43257,2017-12-26,1,1,100.16,1
05a940b4ecae36cadfd8e93bd9c43257,2018-01-04,1,1,270.94,1
05a940b4ecae36cadfd8e93bd9c43257,2018-02-19,1,1,65.05,1
05aebce0b5c8f0d41b29b686f2d05fd3,2018-03-05,1,1,44.33,1
05aebce0b5c8f0d41b29b686f2d05fd3,2018-08-10,1,1,76.55,1
05ca864204d09595ae591b93ea9cf93d,2018-08-16,1,1,188.42000000000002,1
05d2173d43ea568aa0540eba70d2ca76,2017-09-27,1,1,93.3,1
05d2173d43ea568aa0540eba70d2ca76,2017-11-20,1,1,160.76,1
05d2173d43ea568aa0540eba70d2ca76,2017-11-26,2,2,166.5,2
05d2173d43ea568aa0540eba70d2ca76,2017-11-29,1,1,64.6,1
05d2173d43ea568aa0540eba70d2ca76,2017-12-02,1,1,95.1,1
05d2173d43ea568aa0540eba70d2ca76,2017-12-07,2,2,183.60999999999999,2
05d2173d43ea568aa0540eba70d2ca76,2017-12-09,1,1,64.1,1
05d2173d43ea568aa0540eba70d2ca76,2017-12-11,1,1,129.93,1
05d2173d43ea568aa0540eba70d2ca76,2017-12-17,1,1,179.97,1
05d2173d43ea568aa0540eba70d2ca76,2017-12-19,1,1,181.57,1
05d2173d43ea568aa0540eba70d2ca76,2018-01-03,1,1,131.62,1
05d2173d43ea568aa0540eba70d2ca76,2018-01-06,1,1,63.629999999999995,1
05d2173d43ea568aa0540eba70d2ca76,2018-01-11,1,1,181.57,1
05d2173d43ea568aa0540eba70d2ca76,2018-01-13,1,1,83.25,1
05d2173d43ea568aa0540eba70d2ca76,2018-01-16,1,1,23.43,1
05d2173d43ea568aa0540eba70d2ca76,2018-01-17,1,1,83.25,1
05d2173d43ea568aa0540eba70d2ca76,2018-01-18,1,2,194.39000000000001,1
05d2173d43ea568aa0540eba70d2ca76,2018-01-20,1,1,99.33,1
05d2173d43ea568aa0540eba70d2ca76,2018-01-29,2,2,931.14,2
05d2173d43ea568aa0540eba70d2ca76,2018-02-03,1,1,129.81,1
05d2173d43ea568aa0540eba70d2ca76,2018-02-04,1,1,64.1,1
05d2173d43ea568aa0540eba70d2ca76,2018-02-05,1,1,160.76,1
05d2173d43ea568aa0540eba70d2ca76,2018-02-07,1,1,40.47,1
05d2173d43ea568aa0540eba70d2ca76,2018-02-12,3,4,330.35,3
05d2173d43ea568aa0540eba70d2ca76,2018-02-13,1,1,152.13,1
05d2173d43ea568aa0540eba70d2ca76,2018-02-16,1,1,99.69,1
05d2173d43ea568aa0540eba70d2ca76,2018-02-17,2,2,136.52,2
05d2173d43ea568aa0540eba70d2ca76,2018-02-20,1,1,40.55,1
05d2173d43ea568aa0540eba70d2ca76,2018-02-22,3,4,329.89,3
05d2173d43ea568aa0540eba70d2ca76,2018-02-23,2,2,228.23999999999998,2
05d2173d43ea568aa0540eba70d2ca76,2018-02-25,1,1,53.190000000000005,1
05d2173d43ea568aa0540eba70d2ca76,2018-02-28,1,1,100.58,1
05d2173d43ea568aa0540eba70d2ca76,2018-03-01,2,2,64.17999999999999,2
05d2173d43ea568aa0540eba70d2ca76,2018-03-10,1,1,64.37,1
05d2173d43ea568aa0540eba70d2ca76,2018-04-05,1,2,246.64,1
05d2173d43ea568aa0540eba70d2ca76,2018-04-13,1,1,91.95,1
05d2173d43ea568aa0540eba70d2ca76,2018-05-02,1,1,77.47,1
05d2173d43ea568aa0540eba70d2ca76,2018-05-04,1,1,71.44,1
05d2173d43ea568aa0540eba70d2ca76,2018-05-07,1,1,77.09,1
05d2173d43ea568aa0540eba70d2ca76,2018-05-09,1,1,58.25,1
05d2173d43ea568aa0540eba70d2ca76,2018-05-14,1,1,77.09,1
05d2173d43ea568aa0540eba70d2ca76,2018-05-21,1,1,49.8,1
05d2173d43ea568aa0540eba70d2ca76,2018-06-06,1,1,153.57,1
05d2173d43ea568aa0540eba70d2ca76,2018-06-08,1,1,140.57999999999998,1
05d2173d43ea568aa0540eba70d2ca76,2018-06-26,1,1,123.49,1
05d2173d43ea568aa0540eba70d2ca76,2018-06-29,1,1,158.59,1
05d2173d43ea568aa0540eba70d2ca76,2018-07-19,1,1,517.72,1
05d2173d43ea568aa0540eba70d2ca76,2018-07-25,1,1,44.11,1
05d2173d43ea568aa0540eba70d2ca76,2018-08-01,1,1,79.04,1
05d2173d43ea568aa0540eba70d2ca76,2018-08-07,1,1,143.31,1
05d2173d43ea568aa0540eba70d2ca76,2018-08-08,1,1,37.69,1
05d2173d43ea568aa0540eba70d2ca76,2018-08-12,1,1,185.22,1
05e107217c7266362fd44b75b2cd4cc4,2018-06-29,1,2,40.76,1
05e107217c7266362fd44b75b2cd4cc4,2018-08-03,1,1,115.51,1
05e107217c7266362fd44b75b2cd4cc4,2018-08-07,2,3,74.53999999999999,2
05e107217c7266362fd44b75b2cd4cc4,2018-08-21,1,2,44.58,1
05f51e13da97139648b8125c31e5f51b,2017-07-10,1,1,76.08,1
05f51e13da97139648b8125c31e5f51b,2017-07-13,1,1,175.88,1
05f51e13da97139648b8125c31e5f51b,2017-07-14,1,1,414.75,1
05f51e13da97139648b8125c31e5f51b,2017-07-23,2,2,271.26,2
05f51e13da97139648b8125c31e5f51b,2017-07-24,1,1,71.81,1
05f51e13da97139648b8125c31e5f51b,2017-07-26,1,1,149.59,1
05f51e13da97139648b8125c31e5f51b,2017-07-31,1,1,166.71,1
05f51e13da97139648b8125c31e5f51b,2017-08-03,1,1,423.97999999999996,1
05f51e13da97139648b8125c31e5f51b,2017-08-04,1,1,166.39000000000001,1
05f51e13da97139648b8125c31e5f51b,2017-08-09,2,2,610.51,2
05f51e13da97139648b8125c31e5f51b,2017-08-10,2,2,566.5799999999999,2
05f51e13da97139648b8125c31e5f51b,2017-08-18,1,1,519.25,1
05f51e13da97139648b8125c31e5f51b,2017-08-21,1,1,461.77,1
05f51e13da97139648b8125c31e5f51b,2017-08-22,1,1,461.77,1
05f51e13da97139648b8125c31e5f51b,2017-08-27,2,2,554.8499999999999,2
05f51e13da97139648b8125c31e5f51b,2017-08-29,1,1,148.09,1
05f51e13da97139648b8125c31e5f51b,2017-08-30,1,2,935.3599999999999,1
05f51e13da97139648b8125c31e5f51b,2017-08-31,1,1,147.25,1
05f51e13da97139648b8125c31e5f51b,2017-09-03,1,1,485.24,1
05f51e13da97139648b8125c31e5f51b,2017-09-05,1,1,152.68,1
05f51e13da97139648b8125c31e5f51b,2017-09-13,2,2,507.0799999999999,2
05f51e13da97139648b8125c31e5f51b,2017-09-15,1,1,526.9599999999999,1
05f51e13da97139648b8125c31e5f51b,2017-09-16,1,1,506.7,1
05f51e13da97139648b8125c31e5f51b,2017-09-19,2,2,344.45000000000005,2
05f51e13da97139648b8125c31e5f51b,2017-09-20,1,1,80.19,1
05f51e13da97139648b8125c31e5f51b,2017-09-27,1,1,823.8299999999999,1
